"wavenumber","P_1_A_BRose_AG_Leaves","P_1_A_BRose_AG_Stems","P_1_A_Cloud_AG_Leaves","P_5_CN_Cloud_AG_Leaves","P_1_A_Cloud_AG_Stems","P_3_A_Cloud_AG_Stems","P_2_CN_Crow_AG_Leaves","P_1_CN_Crow_AG_Stems","P_5_A_DBirch_AG_Stems","P_5_A_Lingon_AG_Stems","P_3_A_Lichen_AG","P_3_A_MossA_AG","P_2_A_SphagFusc_AG","T3Far_Sphagnum","Spruce_May2016_Green.Sphagnum.angustifolium","Spruce_May2016_Red.Sphagnum.magellanicum","Spruce_May2016_Eriophorum.vaginatum","Spruce_May2016_Eriophorum.viridicarinatum","Spruce_May2016_Carex.Trisperma","E_1_A_CarexRot_AG","E_2_A_ErioAng_AG","E_4_A_ErioAng.Litter_AG","E_2_CN_ErioAng_AG","E_3_CN_ErioAng_AG","Pocosin_Pinus","Pocosin_Ilex_inkberry","Pocosin_Persia","Pocosin_Gordonia_stem","Pocosin_Lyonia","Pocosin_Vaccinium","Everglades_Cladium_sawgrass","Brunei.Leaf.1","Brunei.Leaf.5","Brunei.Leaf.6","Brunei.Leaf.10","Brunei.S3.P7.Wood.Block","Brunei.S4.P7.B120.Wood.Block","Brunei.S28.P6.B205.Wood.Block","Brunei.S29.P6.B212.Wood.Block"
2549,0.00839168,0.00851291,0.010936198,0.010665396,0.008556499,0.008145604,0.009700251,0.008291613,0.004075459,0.008184767,0.009085402,0.011813855,0.009501091,0.005820139,0.007585239,0.007505587,0.004598884,0.008198066,0.007785758,0.010042218,0.010563104,0.00837721,0.010376964,0.013758481,0.010843522,0.006897283,0.005981487,0.006743788,0.00864274,0.008455782,0.006297325,0.009921624,0.009352214,0.010310411,0.010981256,0.007219777,0.008416015,0.006033545,0.007363195
2548,0.008367609,0.008486122,0.010869056,0.010598363,0.008483108,0.008160531,0.009675817,0.008336249,0.004086911,0.008123103,0.009083034,0.011850025,0.009480152,0.005878557,0.007589257,0.007529851,0.004619527,0.008234282,0.007787243,0.009998472,0.010502297,0.008469843,0.01034335,0.013758652,0.010845313,0.006886228,0.006011006,0.006708835,0.008533963,0.008448451,0.006252727,0.009985907,0.009355004,0.010274998,0.011009206,0.007108414,0.008417799,0.006035899,0.007425218
2547,0.008342075,0.008410422,0.010832633,0.010501038,0.008421454,0.008146767,0.009579859,0.008333039,0.00408332,0.00806462,0.009040087,0.011835208,0.009437928,0.005900624,0.007577066,0.007580726,0.004646812,0.008264406,0.007762889,0.009962098,0.010462131,0.008496675,0.01031709,0.013760173,0.010818819,0.006859566,0.006016014,0.006654806,0.008441156,0.008403005,0.006197528,0.009985787,0.009404342,0.010237989,0.010986678,0.006969666,0.008423964,0.006003799,0.007451108
2546,0.008293122,0.008277322,0.010795392,0.010414504,0.008371935,0.008102886,0.00942074,0.008246454,0.004064269,0.008020062,0.008975338,0.011762528,0.009359534,0.005867096,0.007555141,0.007651498,0.004686444,0.008264938,0.007743495,0.009920758,0.010413235,0.008418213,0.010292328,0.013732343,0.010765076,0.006817089,0.005975495,0.006599556,0.008383672,0.008327871,0.006148715,0.009916033,0.009473644,0.010208454,0.010906948,0.006864551,0.00844228,0.005946969,0.007436653
2545,0.008219265,0.008138335,0.01072939,0.01035826,0.008330981,0.008060549,0.00923408,0.008097653,0.004039144,0.007981311,0.008922593,0.011663327,0.009258004,0.005783487,0.007549338,0.007706012,0.004736693,0.008237591,0.007743983,0.009873581,0.010345199,0.008244071,0.010268982,0.013657694,0.010719922,0.006775019,0.005917737,0.006577051,0.008379051,0.008264365,0.006132295,0.009794584,0.009513001,0.010185346,0.01080572,0.006838407,0.008454152,0.005904177,0.007379103
2544,0.00815366,0.008056734,0.010635837,0.010313495,0.008282438,0.008042002,0.009067975,0.007952303,0.004012209,0.0079422,0.008895317,0.011571587,0.00916296,0.005678909,0.007561294,0.007701298,0.004781885,0.008199291,0.007749044,0.009822906,0.010270372,0.008038033,0.010237326,0.013546385,0.010710349,0.006749024,0.005883464,0.006604498,0.008416167,0.00823685,0.006157473,0.009653802,0.009479297,0.010167826,0.010719573,0.006889118,0.008436448,0.005888668,0.007278824
2543,0.008141296,0.008056708,0.010551737,0.010258449,0.008216198,0.008043772,0.008976722,0.007877204,0.003977273,0.007914696,0.008890102,0.011506073,0.009106846,0.005588413,0.00755451,0.007628548,0.004800186,0.008161986,0.007733063,0.009786786,0.010216833,0.007887413,0.010187619,0.013443202,0.010718667,0.006744142,0.005883029,0.006659598,0.00844741,0.008226819,0.006195327,0.00953395,0.009376992,0.01017271,0.010662832,0.006980308,0.008394472,0.005874514,0.007171007
2542,0.008195177,0.008125958,0.01052865,0.01019561,0.008156101,0.008058298,0.008999266,0.007900379,0.003927733,0.007916786,0.008907911,0.011482789,0.009117147,0.005532957,0.007497987,0.007521095,0.00477945,0.008123746,0.007687188,0.009801637,0.010214112,0.007852409,0.010132578,0.013404727,0.010694992,0.006752415,0.005891791,0.00669488,0.008429257,0.0081996,0.006199987,0.009466131,0.009260744,0.010219988,0.010640068,0.007080985,0.008357658,0.005844482,0.007119614
2541,0.008269564,0.00823482,0.010587371,0.010135391,0.008140775,0.008080849,0.009114889,0.007991901,0.003870858,0.007942979,0.008943804,0.011513227,0.009196514,0.005510158,0.007411496,0.007419163,0.00472803,0.008073708,0.007622832,0.009881817,0.010267463,0.007925004,0.010094801,0.013450248,0.010605667,0.006755995,0.005879274,0.006681248,0.008371588,0.008145587,0.006155958,0.009454954,0.009182591,0.010299178,0.010652454,0.007179136,0.008344162,0.005813614,0.007156316
2540,0.008285666,0.008332585,0.010689314,0.010078805,0.008168084,0.008090091,0.009229102,0.008077563,0.003829293,0.007958759,0.008966018,0.011577551,0.009302434,0.005503729,0.007349875,0.007342212,0.004673918,0.008007098,0.007556738,0.00998247,0.010343913,0.008032606,0.010069909,0.013535726,0.010471123,0.006741022,0.005838264,0.006636451,0.008330882,0.008085918,0.006094358,0.009481194,0.00913952,0.010363967,0.010683347,0.007257959,0.008341767,0.005792515,0.007240193
2539,0.008197617,0.008354167,0.01076438,0.010029387,0.008183837,0.008055356,0.009237632,0.008090786,0.003822,0.007934914,0.008936861,0.011621299,0.009365782,0.005506042,0.007343117,0.007298388,0.004647393,0.007938236,0.007500518,0.010028997,0.010395117,0.008094277,0.010029201,0.013588805,0.010354821,0.006715215,0.00578747,0.006603638,0.008348471,0.008044254,0.006057903,0.009516395,0.009087631,0.010364949,0.010697832,0.007286045,0.008324819,0.005765357,0.007295582
2538,0.008034883,0.008268592,0.010771405,0.00999869,0.008141133,0.007983796,0.009119724,0.008028806,0.003844121,0.007882145,0.008856456,0.011597029,0.009345379,0.005527438,0.007365407,0.007295908,0.004652234,0.007891142,0.007459333,0.009986307,0.010395079,0.008082276,0.009966728,0.013570801,0.010308415,0.006705283,0.005748782,0.006603984,0.008407004,0.008026514,0.006059378,0.009530819,0.009009186,0.010284479,0.010668616,0.007251128,0.008281524,0.005727131,0.007280796
2537,0.007875607,0.008119519,0.010724694,0.009985397,0.008054119,0.00793606,0.00895619,0.007955373,0.00387597,0.007842338,0.00876497,0.011502346,0.009261952,0.00557507,0.007368908,0.007327623,0.004655785,0.00787183,0.00743157,0.009884954,0.010350437,0.008029231,0.009916396,0.013498156,0.010325377,0.006729864,0.005724755,0.006620463,0.008454914,0.008028184,0.006080588,0.009504302,0.008950018,0.010147385,0.010593881,0.007188316,0.008224408,0.00571115,0.007209615
2536,0.007781108,0.007991044,0.010664307,0.009970386,0.00797771,0.007963584,0.008847165,0.007940162,0.003911444,0.007848978,0.008701099,0.011371852,0.009174729,0.005628874,0.007340431,0.007361471,0.004623457,0.007860159,0.007411516,0.009782191,0.010283111,0.007981345,0.009906185,0.013409912,0.010353171,0.006778923,0.005701379,0.006627409,0.008461533,0.008045198,0.006101794,0.00944699,0.008977235,0.010010321,0.010487173,0.007151548,0.008180699,0.005749366,0.007122364
2535,0.007758515,0.007926853,0.010615095,0.009947004,0.007946221,0.00803684,0.008823934,0.007996457,0.003959016,0.00790115,0.008674878,0.011246491,0.009129312,0.005655888,0.007314853,0.007368594,0.004565741,0.007838101,0.007398572,0.009712411,0.010217491,0.007956026,0.009917943,0.013329008,0.010349755,0.00682338,0.005670414,0.006620414,0.008432896,0.008066501,0.0061191,0.009396355,0.00910035,0.009934955,0.0103646,0.00716369,0.008169445,0.005824236,0.007056989
2534,0.00777527,0.007900371,0.010578152,0.009933468,0.007947823,0.008065182,0.008848516,0.008077104,0.004008949,0.007966673,0.008676697,0.011159036,0.009127701,0.005649192,0.007330947,0.007355033,0.004532728,0.007815034,0.00740165,0.009673941,0.010178048,0.00794223,0.009913702,0.013255909,0.010317795,0.006837037,0.005640616,0.006609994,0.00838051,0.008066514,0.006135927,0.009373165,0.009246026,0.009950873,0.010249467,0.00721173,0.008177473,0.005887512,0.007041285
2533,0.007793167,0.007869352,0.010545082,0.009937534,0.007952408,0.007994863,0.008877985,0.008118826,0.00402553,0.007999585,0.008691589,0.011129467,0.009137539,0.005633716,0.007381405,0.007348658,0.004553346,0.007811045,0.007428714,0.009647352,0.010176254,0.007922515,0.009884408,0.013185386,0.010284277,0.006805518,0.005625434,0.006600376,0.008300635,0.008024981,0.006151803,0.009353613,0.00932358,0.010032973,0.010176908,0.007277851,0.008158902,0.005914306,0.007088748
2532,0.007787966,0.007837995,0.01050676,0.009930114,0.00794808,0.007867287,0.008899824,0.008084121,0.003991504,0.007964609,0.008704435,0.011151814,0.009124531,0.005626237,0.007415032,0.007358655,0.004596437,0.007823183,0.007473186,0.00961966,0.010191232,0.007885559,0.009848742,0.013120359,0.010265754,0.006729488,0.005628967,0.006589433,0.008197879,0.007957581,0.006164587,0.009309083,0.009315639,0.010119156,0.01017972,0.007346916,0.00807409,0.005915767,0.007191238
2531,0.007750729,0.007843341,0.010455912,0.009875461,0.007945729,0.007768311,0.008906538,0.007974598,0.003938648,0.007863202,0.008708367,0.011189958,0.009083136,0.005608028,0.007389539,0.007363875,0.004606426,0.007825368,0.00751502,0.009595207,0.01017584,0.007830771,0.009816362,0.013070676,0.010263224,0.006634665,0.005647959,0.006581607,0.008112508,0.007909657,0.006173859,0.009256227,0.009286813,0.010155101,0.010266191,0.00738804,0.007937773,0.005909091,0.007321093
